x, y
-0.008771929824561403, 0.03504380475594493
-0.0043859649122807015, 0.2453066332916145
-0.0043859649122807015, 0.490613266583229
0.013157894736842105, 0.7359198998748435
0.02631578947368421, 0.9987484355444305
0.039473684210526314, 1.3141426783479349
0.04824561403508772, 1.7171464330413015
0.05701754385964912, 1.997496871088861
0.06140350877192982, 2.3479349186483103
0.07017543859649122, 2.8035043804755944
0.08333333333333333, 3.3642052565707132
0.10087719298245613, 3.8548185231539422
0.11842105263157894, 4.397997496871088
0.13596491228070173, 4.97622027534418
0.16666666666666666, 5.694618272841051
0.19736842105263158, 6.413016270337922
0.22807017543859648, 6.938673341677096
0.2675438596491228, 7.534418022528159
0.3114035087719298, 8.007509386733416
0.35526315789473684, 8.498122653316646
0.3991228070175438, 8.95369211514393
0.45614035087719296, 9.46182728410513
0.513157894736842, 9.864831038798497
0.5657894736842105, 10.23279098873592
0.6184210526315789, 10.600750938673341
0.6973684210526315, 11.073842302878598
0.7675438596491228, 11.319148936170212
0.8201754385964912, 11.529411764705882
0.8771929824561403, 11.634543178973717
0.9298245614035088, 11.687108886107634
0.9956140350877193, 11.704630788485606
1.0833333333333333, 11.72215269086358
1.1710526315789473, 11.704630788485606
1.2587719298245614, 11.704630788485606
1.3640350877192982, 11.72215269086358
1.513157894736842, 11.739674593241551
1.7061403508771928, 11.739674593241551
1.8991228070175437, 11.739674593241551
2.0789473684210527, 11.757196495619525
2.320175438596491, 11.757196495619525
2.552631578947368, 11.757196495619525
2.881578947368421, 11.757196495619525
3.1973684210526314, 11.739674593241551
3.469298245614035, 11.739674593241551
3.7105263157894735, 11.739674593241551
3.9561403508771926, 11.739674593241551
4.223684210526316, 11.704630788485606
4.517543859649122, 11.704630788485606
4.776315789473684, 11.704630788485606
4.982456140350877, 11.704630788485606
