x, y
4.978705281090289, 11.897727272727272
4.812606473594548, 11.897727272727272
4.599659284497444, 11.880681818181817
4.356899488926746, 11.880681818181817
4.160988074957411, 11.880681818181817
3.862862010221465, 11.880681818181817
3.5562180579216354, 11.863636363636363
3.266609880749574, 11.846590909090908
2.9045996592844974, 11.863636363636363
2.5, 11.846590909090908
1.954855195911414, 11.829545454545453
1.6780238500851787, 11.846590909090908
1.354344122657581, 11.8125
1.0775127768313457, 11.8125
0.9625212947189097, 11.795454545454545
0.8645655877342419, 11.710227272727272
0.7793867120954003, 11.539772727272727
0.6643952299829642, 11.130681818181817
0.5919931856899489, 10.755681818181817
0.5366269165247018, 10.397727272727272
0.489778534923339, 10.056818181818182
0.4386712095400341, 9.596590909090908
0.3875638841567291, 9.119318181818182
0.32793867120954, 8.454545454545453
0.272572402044293, 7.704545454545454
0.22998296422487222, 7.159090909090908
0.18313458262350937, 6.477272727272727
0.14906303236797275, 5.914772727272727
0.11925042589437819, 5.386363636363636
0.09369676320272571, 4.806818181818182
0.06814310051107325, 4.107954545454545
0.04684838160136286, 3.255681818181818
0.034071550255536626, 2.6079545454545454
0.02129471890971039, 1.977272727272727
0.012776831345826235, 1.0738636363636362
0.004258943781942078, 0.5113636363636364
0, 0
